"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"240","Carolina Panthers","DST","CAR","4","7","0","13","-2","","","","","","","","","","","","","","4.4","22"
"241","Elijah Moore","WR","CLE","7.7","5.6","7.3","1","BYE","","","","","","","","","","","","","","5.4","21.6"
"242","Pat Freiermuth","TE","PIT","6.8","0.7","11.6","2.2","-","","","","","","","","","","","","","","5.3","21.3"
"243","Nick Chubb","RB","CLE","14.7","6.4","-","-","BYE","","","","","","","","","","","","","","10.6","21.1"
"244","Chad Ryland","K","NE","2","6","10","3","0","","","","","","","","","","","","","","4.2","21"
"244","Noah Fant","TE","SEA","-","7.6","6.1","7.3","BYE","","","","","","","","","","","","","","7","21"
"246","Cade Otton","TE","TB","2.9","7.1","2.1","8.8","BYE","","","","","","","","","","","","","","5.2","20.9"
"247","Antonio Gibson","RB","WAS","0.4","6.8","1.9","3.1","8.4","","","","","","","","","","","","","","4.1","20.6"
"248","Clyde Edwards-Helaire","RB","KC","3.4","2.7","12.2","1.8","0.4","","","","","","","","","","","","","","4.1","20.5"
"249","Darnell Mooney","WR","CHI","13.3","-","0","7.1","0","","","","","","","","","","","","","","5.1","20.4"
"250","Dalton Kincaid","TE","BUF","4.6","6.8","1.3","4.7","2.9","","","","","","","","","","","","","","4.1","20.3"
"251","Atlanta Falcons","DST","ATL","12","1","3","3","1","","","","","","","","","","","","","","4","20"
"252","David Njoku","TE","CLE","3.4","4.8","4","7.6","BYE","","","","","","","","","","","","","","5","19.8"
"253","Isaiah Hodgins","WR","NYG","0.9","12","0","3.9","2.9","","","","","","","","","","","","","","3.9","19.7"
"254","Christian Watson","WR","GB","-","-","-","9.5","10.1","","","","","","","","","","","","","","9.8","19.6"
"255","Terrace Marshall Jr.","WR","CAR","3.3","-","6","10.1","-","","","","","","","","","","","","","","6.5","19.4"
"256","Trey Palmer","WR","TB","7.8","2.5","1.3","7.6","BYE","","","","","","","","","","","","","","4.8","19.2"
"257","Andrew Ogletree","TE","IND","2.5","-","1.6","12.3","2.6","","","","","","","","","","","","","","4.8","19"
"257","Dontayvion Wicks","WR","GB","0","11","6.5","0","1.5","","","","","","","","","","","","","","3.8","19"
"257","Dawson Knox","TE","BUF","4","8.5","1.6","1.7","3.2","","","","","","","","","","","","","","3.8","19"
"260","DeVante Parker","WR","NE","-","8.7","2.9","4.3","3","","","","","","","","","","","","","","4.7","18.9"
"261","Mack Hollins","WR","ATL","4.6","7.5","2.8","0","3.9","","","","","","","","","","","","","","3.8","18.8"
"262","Deven Thompkins","WR","TB","2","1.1","1.6","13.6","BYE","","","","","","","","","","","","","","4.6","18.3"
"263","Devin Singletary","RB","HOU","1.5","2.9","5.5","8.3","0","","","","","","","","","","","","","","3.6","18.2"
"264","Los Angeles Rams","DST","LAR","6","0","5","4","3","","","","","","","","","","","","","","3.6","18"
"264","Las Vegas Raiders","DST","LV","3","-2","1","4","12","","","","","","","","","","","","","","3.6","18"
"266","Chigoziem Okonkwo","TE","TEN","0","5.5","2.2","4.4","5.8","","","","","","","","","","","","","","3.6","17.9"
"267","Damien Harris","RB","BUF","2.9","9.3","1.5","2.9","1.3","","","","","","","","","","","","","","3.6","17.9"
"268","Demario Douglas","WR","NE","6","0.9","2.5","5.5","2.9","","","","","","","","","","","","","","3.6","17.8"
"268","Cam Akers","RB","MIN","8.9","-","-","6.1","2.8","","","","","","","","","","","","","","5.9","17.8"
"270","Durham Smythe","TE","MIA","5.9","3.8","2","6.1","0","","","","","","","","","","","","","","3.6","17.8"
"271","Emari Demercado","RB","ARI","-","1.5","0.2","3.9","12.2","","","","","","","","","","","","","","4.5","17.8"
"272","River Cracraft","WR","MIA","11.5","4.4","1.8","-","-","","","","","","","","","","","","","","5.9","17.7"
"272","Jonathan Mingo","WR","CAR","2.7","4.1","3.6","-","7.3","","","","","","","","","","","","","","4.4","17.7"
"274","Mike Gesicki","TE","NE","5.1","5.8","2.3","1.7","2.7","","","","","","","","","","","","","","3.5","17.6"
"275","Gerald Everett","TE","LAC","3.3","6.2","6","1.9","BYE","","","","","","","","","","","","","","4.4","17.4"
"276","Jordan Mason","RB","SF","-","0","1.1","2.8","12.9","","","","","","","","","","","","","","4.2","16.8"
"277","Parris Campbell","WR","NYG","0.7","4.1","5.4","3","3.3","","","","","","","","","","","","","","3.3","16.5"
"277","Adam Trautman","TE","DEN","5.9","0","0","0","10.6","","","","","","","","","","","","","","3.3","16.5"
"279","Taysom Hill","TE","NO","0.4","8.2","2.6","2.7","2.5","","","","","","","","","","","","","","3.3","16.4"
"279","Alec Pierce","WR","IND","1","3.8","5.8","4.3","1.5","","","","","","","","","","","","","","3.3","16.4"
"281","Kendre Miller","RB","NO","-","-","3.9","1.3","11","","","","","","","","","","","","","","5.4","16.2"
"282","Dalvin Cook","RB","NYJ","7.4","-0.3","4.4","2.3","2.3","","","","","","","","","","","","","","3.2","16.1"
"283","Cooper Kupp","WR","LAR","-","-","-","-","15.8","","","","","","","","","","","","","","15.8","15.8"
"284","Wan'Dale Robinson","WR","NYG","-","-","4.1","7.2","4.4","","","","","","","","","","","","","","5.2","15.7"
"284","Deonte Harty","WR","BUF","2.8","1.4","2.3","2","7.2","","","","","","","","","","","","","","3.1","15.7"
"286","Kadarius Toney","WR","KC","0.5","6.3","0.4","3.2","5.2","","","","","","","","","","","","","","3.1","15.6"
"286","JuJu Smith-Schuster","WR","NE","5.3","5.3","1","1.9","2.1","","","","","","","","","","","","","","3.1","15.6"
"288","Chris Moore","WR","TEN","0","5.4","5.1","4.9","0","","","","","","","","","","","","","","3.1","15.4"
"289","Van Jefferson","WR","ATL","4.4","1.4","5.5","3.9","0","","","","","","","","","","","","","","3","15.2"
"290","Marquez Valdes-Scantling","WR","KC","5.8","2.3","4.2","1.1","1.7","","","","","","","","","","","","","","3","15.1"
"291","Zach Charbonnet","RB","SEA","1.1","4","5","4.5","BYE","","","","","","","","","","","","","","3.7","14.6"
"292","Olamide Zaccheaus","WR","PHI","-","-","12.8","1.6","0","","","","","","","","","","","","","","4.8","14.4"
"292","Josh Oliver","TE","MIN","4.7","2.3","7.4","0","0","","","","","","","","","","","","","","2.9","14.4"
"294","Mo Alie-Cox","TE","IND","0","2","-","10","2.2","","","","","","","","","","","","","","3.6","14.2"
"295","Tank Bigsby","RB","JAC","5.3","-","7","1","0.8","","","","","","","","","","","","","","3.5","14.1"
"295","Pharaoh Brown","TE","NE","-","-","14.1","-","0","","","","","","","","","","","","","","7.1","14.1"
"297","New York Giants","DST","NYG","-1","-1","1","3","12","","","","","","","","","","","","","","2.8","14"
"298","Treylon Burks","WR","TEN","3.7","9.1","1","-","-","","","","","","","","","","","","","","4.6","13.8"
"299","Pierre Strong Jr.","RB","CLE","0","6.1","2.7","4.9","BYE","","","","","","","","","","","","","","3.4","13.7"
"299","Craig Reynolds","RB","DET","-","1","1.5","0","11.2","","","","","","","","","","","","","","3.4","13.7"
"301","Robbie Chosen","WR","MIA","-","-","13.3","0","0","","","","","","","","","","","","","","4.4","13.3"
"302","Chase Claypool","WR","MIA","0","11.1","2","-","-","","","","","","","","","","","","","","4.4","13.1"
"303","Chicago Bears","DST","CHI","0","2","0","1","10","","","","","","","","","","","","","","2.6","13"
"304","Jauan Jennings","WR","SF","0","6.1","4.1","-","2.4","","","","","","","","","","","","","","3.2","12.6"
"305","Brandin Cooks","WR","DAL","3.2","-","2.7","4.7","1.8","","","","","","","","","","","","","","3.1","12.4"
"306","John Bates","TE","WAS","0","6.1","2.2","1.1","2.9","","","","","","","","","","","","","","2.5","12.3"
"307","Cole Turner","TE","WAS","2.2","3.1","5.5","0","1.4","","","","","","","","","","","","","","2.4","12.2"
"307","Jaxon Smith-Njigba","WR","SEA","2.8","5.9","1.5","2","BYE","","","","","","","","","","","","","","3.1","12.2"
"307","Trenton Irwin","WR","CIN","0","-","-","2.2","10","","","","","","","","","","","","","","4.1","12.2"
"310","Kyle Juszczyk","RB","SF","0","-","0.3","1.2","10.6","","","","","","","","","","","","","","3","12.1"
"311","Brevin Jordan","TE","HOU","-","3.7","8.3","0","0","","","","","","","","","","","","","","3","12"
"311","Michael Carter","RB","NYJ","2.8","1.6","0.8","3.1","3.7","","","","","","","","","","","","","","2.4","12"
"313","Jalin Hyatt","WR","NYG","0","9.9","-","2","0","","","","","","","","","","","","","","3","11.9"
"314","Trey McBride","TE","ARI","3.3","4.2","0.7","1","2.7","","","","","","","","","","","","","","2.4","11.9"
"315","Dyami Brown","WR","WAS","0","4","0","6.1","1.6","","","","","","","","","","","","","","2.3","11.7"
"315","Colby Parkinson","TE","SEA","1.3","5.1","5.3","0","BYE","","","","","","","","","","","","","","2.9","11.7"
"317","Odell Beckham Jr.","WR","BAL","4.7","4.4","-","-","2.3","","","","","","","","","","","","","","3.8","11.4"
"317","Melvin Gordon III","RB","BAL","-","-","6.5","4.9","-","","","","","","","","","","","","","","5.7","11.4"
"319","Aidan O'Connell","QB","LV","-","-","-","10.8","-","","","","","","","","","","","","","","10.8","10.8"
"320","Josh Whyle","TE","TEN","-","0","-","9.6","1.2","","","","","","","","","","","","","","3.6","10.8"
"321","Rashod Bateman","WR","BAL","5","3.3","1.1","-","1.3","","","","","","","","","","","","","","2.7","10.7"
"321","J.K. Dobbins","RB","BAL","10.7","-","-","-","-","","","","","","","","","","","","","","10.7","10.7"
"323","Lil'Jordan Humphrey","WR","DEN","8.1","0.9","-","1.6","0","","","","","","","","","","","","","","2.7","10.6"
"323","Jalen Tolbert","WR","DAL","0","3.3","-","7.3","0","","","","","","","","","","","","","","2.7","10.6"
"323","Ronnie Bell","WR","SF","0","0","9.4","1.2","0","","","","","","","","","","","","","","2.1","10.6"
"326","Derius Davis","WR","LAC","1","1","0.8","7.7","BYE","","","","","","","","","","","","","","2.6","10.5"
"326","Donovan Peoples-Jones","WR","CLE","1.7","1.2","6.4","1.2","BYE","","","","","","","","","","","","","","2.6","10.5"
"328","John Metchie III","WR","HOU","-","2.2","2.3","2.7","3","","","","","","","","","","","","","","2.6","10.2"
"328","C.J. Uzomah","TE","NYJ","-","-","1.4","6.6","2.2","","","","","","","","","","","","","","3.4","10.2"
"328","Khalil Shakir","WR","BUF","-","7.6","1","0","1.6","","","","","","","","","","","","","","2.6","10.2"
"331","Laviska Shenault Jr.","WR","CAR","3.1","0.7","1.2","2.4","2.7","","","","","","","","","","","","","","2","10.1"
"331","Foster Moreau","TE","NO","-","3","-","-","7.1","","","","","","","","","","","","","","5.1","10.1"
"333","Samori Toure","WR","GB","2.8","1.1","2","4","0","","","","","","","","","","","","","","2","9.9"
"334","Juwan Johnson","TE","NO","5.1","2.3","2.2","-","-","","","","","","","","","","","","","","3.2","9.6"
"335","Cedrick Wilson Jr.","WR","MIA","-","-","-","2.1","7.2","","","","","","","","","","","","","","4.7","9.3"
"335","Josiah Deguara","TE","GB","0","1.5","0","5.4","2.4","","","","","","","","","","","","","","1.9","9.3"
"337","Ty Chandler","RB","MIN","2.3","1.9","3.6","0","1.5","","","","","","","","","","","","","","1.9","9.3"
"338","Austin Hooper","TE","LV","2.5","3","-","1.6","2.1","","","","","","","","","","","","","","2.3","9.2"
"339","Jamaal Williams","RB","NO","6.2","2.9","-","-","-","","","","","","","","","","","","","","4.6","9.1"
"339","Gary Brightwell","RB","NYG","2.1","0","4.6","2.4","-","","","","","","","","","","","","","","2.3","9.1"
"341","Hunter Luepke","RB","DAL","-","0","2.6","6.4","0","","","","","","","","","","","","","","2.3","9"
"342","Hunter Renfrow","WR","LV","-","2.8","2.7","2.2","1.2","","","","","","","","","","","","","","2.2","8.9"
"343","Harrison Bryant","TE","CLE","7.5","0","0.4","0.9","BYE","","","","","","","","","","","","","","2.2","8.8"
"344","Tommy Tremble","TE","CAR","0","0","2","-","6.6","","","","","","","","","","","","","","2.2","8.6"
"345","Deuce Vaughn","RB","DAL","0.8","4.7","-","1.6","1.3","","","","","","","","","","","","","","2.1","8.4"
"345","Patrick Taylor Jr.","RB","FA","2.2","0.1","4.4","-","1.7","","","","","","","","","","","","","","2.1","8.4"
"347","Blake Bell","TE","KC","8.2","-","-","-","0","","","","","","","","","","","","","","4.1","8.2"
"348","Ameer Abdullah","RB","LV","0","1","2.6","2.4","2","","","","","","","","","","","","","","1.6","8"
"349","Jake Bobo","WR","SEA","-","0.8","7","0","BYE","","","","","","","","","","","","","","2.6","7.8"
"350","Ronnie Rivers","RB","LAR","0","0.9","0","6.7","0.1","","","","","","","","","","","","","","1.5","7.7"
"350","Will Dissly","TE","SEA","2.7","5","-","-","BYE","","","","","","","","","","","","","","3.9","7.7"
"352","Michael Mayer","TE","LV","0","0.7","2","-","4.9","","","","","","","","","","","","","","1.9","7.6"
"353","Quentin Johnston","WR","LAC","1.9","1.2","2","2.3","BYE","","","","","","","","","","","","","","1.9","7.4"
"354","Jimmy Graham","TE","NO","-","0","7.3","-","0","","","","","","","","","","","","","","2.4","7.3"
"355","Alec Ingold","RB","MIA","4.4","-","0","2.8","0","","","","","","","","","","","","","","1.8","7.2"
"356","Charlie Jones","WR","CIN","0","6","1.1","-","-","","","","","","","","","","","","","","2.4","7.1"
"357","Elijah Mitchell","RB","SF","1","-","5.9","-","-","","","","","","","","","","","","","","3.5","6.9"
"358","Tanner Hudson","TE","CIN","-","-","4","2.8","-","","","","","","","","","","","","","","3.4","6.8"
"359","Salvon Ahmed","RB","MIA","1.1","5.6","-","-","-","","","","","","","","","","","","","","3.4","6.7"
"360","Connor Heyward","TE","PIT","2.9","0","0","0","3.8","","","","","","","","","","","","","","1.3","6.7"
"361","Chris Brooks","RB","MIA","-","-","6.6","-","0","","","","","","","","","","","","","","3.3","6.6"
"361","Luke Schoonmaker","TE","DAL","-","6.6","0","0","0","","","","","","","","","","","","","","1.7","6.6"
"363","Mike White","QB","MIA","-","-","6.6","-","-","","","","","","","","","","","","","","6.6","6.6"
"364","KhaDarel Hodge","WR","ATL","0","-","2","2.9","1.6","","","","","","","","","","","","","","1.6","6.5"
"365","Trent Sherfield","WR","BUF","-","-","2.8","2.8","0.8","","","","","","","","","","","","","","2.1","6.4"
"366","Diontae Johnson","WR","PIT","6.3","-","-","-","-","","","","","","","","","","","","","","6.3","6.3"
"367","Andrew Beck","TE","HOU","0","0.2","6","0","0","","","","","","","","","","","","","","1.2","6.2"
"367","Brandon Powell","WR","MIN","0","-2","1","0","7.2","","","","","","","","","","","","","","1.2","6.2"
"369","Xavier Gipson","WR","NYJ","6","0","0","2.2","-2","","","","","","","","","","","","","","1.2","6.2"
"370","Nick Bawden","RB","NYJ","-","-","6.1","-","0","","","","","","","","","","","","","","3.1","6.1"
"371","Will Mallory","TE","IND","-","5.9","-","-","-","","","","","","","","","","","","","","5.9","5.9"
"372","Brock Wright","TE","DET","2.7","-","-","-","3.1","","","","","","","","","","","","","","2.9","5.8"
"372","Jamal Agnew","WR","JAC","-0.2","1","4.9","-","0.1","","","","","","","","","","","","","","1.5","5.8"
"374","Kareem Hunt","RB","CLE","-","-","4.5","1.2","BYE","","","","","","","","","","","","","","2.9","5.7"
"375","Boston Scott","RB","PHI","1.5","4","-","-","-","","","","","","","","","","","","","","2.8","5.5"
"376","Tyler Scott","WR","CHI","2.4","-","1.1","1.9","0","","","","","","","","","","","","","","1.4","5.4"
"377","Tyrod Taylor","QB","NYG","0.2","-","0.2","-","4.8","","","","","","","","","","","","","","1.8","5.3"
"378","Irv Smith Jr.","TE","CIN","3.2","2","-","-","0","","","","","","","","","","","","","","1.7","5.2"
"379","Luke Farrell","TE","JAC","-","-","0.9","2","2.1","","","","","","","","","","","","","","1.7","5"
"379","Tre Tucker","WR","LV","-","3.4","-","-","1.6","","","","","","","","","","","","","","2.5","5"
"381","Justyn Ross","WR","KC","1.1","-","0","-","3.8","","","","","","","","","","","","","","1.6","4.9"
"382","Robert Tonyan","TE","CHI","0","0","-","2.8","2","","","","","","","","","","","","","","1.2","4.8"
"383","Isaiah Spiller","RB","LAC","-","0.3","0.7","3.7","BYE","","","","","","","","","","","","","","1.6","4.7"
"383","Isaiah Likely","TE","BAL","0.9","1.3","2.5","0","0","","","","","","","","","","","","","","0.9","4.7"
"385","Ian Thomas","TE","CAR","0","-","1.3","0","3.3","","","","","","","","","","","","","","1.2","4.6"
"386","Byron Pringle","WR","WAS","-","0.9","-","2","1.5","","","","","","","","","","","","","","1.5","4.4"
"387","Teagan Quitoriano","TE","HOU","1.6","-","0","-","2.7","","","","","","","","","","","","","","1.4","4.3"
"387","Jeremy Ruckert","TE","NYJ","-","-","-","3.6","0.7","","","","","","","","","","","","","","2.2","4.3"
"389","Dorian Thompson-Robinson","QB","CLE","-","-","-","4.2","BYE","","","","","","","","","","","","","","4.2","4.2"
"389","Daniel Bellinger","TE","NYG","0.6","0","1.3","1.1","1.2","","","","","","","","","","","","","","0.8","4.2"
"389","David Bell","WR","CLE","0","4.2","-","-","BYE","","","","","","","","","","","","","","2.1","4.2"
"389","MyCole Pruitt","TE","ATL","0","0","1.5","0","2.7","","","","","","","","","","","","","","0.8","4.2"
"393","Sean Tucker","RB","TB","3.4","0.7","0.1","0","BYE","","","","","","","","","","","","","","1.1","4.2"
"394","Quez Watkins","WR","PHI","2.7","-","-","-","1.4","","","","","","","","","","","","","","2.1","4.1"
"395","Austin Seibert","K","FA","-","4","-","-","-","","","","","","","","","","","","","","4","4"
"396","Jonathan Taylor","RB","IND","-","-","-","-","3.9","","","","","","","","","","","","","","3.9","3.9"
"396","Zach Pascal","WR","ARI","0","1.4","0","2.5","0","","","","","","","","","","","","","","0.8","3.9"
"398","Ray-Ray McCloud III","WR","SF","0","0","0","3.2","0.6","","","","","","","","","","","","","","0.8","3.8"
"398","Sterling Shepard","WR","NYG","0","0.9","-","1.1","1.8","","","","","","","","","","","","","","1","3.8"
"398","D'Ernest Johnson","RB","JAC","-0.4","2.2","2.2","-0.2","0","","","","","","","","","","","","","","0.8","3.8"
"401","Mike Boone","RB","HOU","3.3","-","0","0.4","0","","","","","","","","","","","","","","0.9","3.7"
"402","Drew Lock","QB","SEA","-","-","-","3.6","BYE","","","","","","","","","","","","","","3.6","3.6"
"402","Brycen Hopkins","TE","LAR","2.6","0","-","1","0","","","","","","","","","","","","","","0.9","3.6"
"402","Ty Montgomery II","RB","NE","2.6","0","0","-","1","","","","","","","","","","","","","","0.9","3.6"
"405","DeeJay Dallas","RB","SEA","2.3","0.3","1","0","BYE","","","","","","","","","","","","","","0.9","3.6"
"406","Randall Cobb","WR","NYJ","0","0","1.7","1.8","0","","","","","","","","","","","","","","0.7","3.5"
"406","Jordan Akins","TE","CLE","1.7","0.7","-","1.1","BYE","","","","","","","","","","","","","","1.2","3.5"
"406","Isaiah McKenzie","WR","IND","0","1.2","0.8","1.1","0.4","","","","","","","","","","","","","","0.7","3.5"
"409","Ben Skowronek","WR","LAR","0","2.6","0.8","-","0","","","","","","","","","","","","","","0.9","3.4"
"410","Nate Adkins","TE","DEN","-","-","1.6","1.8","0","","","","","","","","","","","","","","1.1","3.4"
"410","D'Onta Foreman","RB","CHI","3.4","-","-","-","-","","","","","","","","","","","","","","3.4","3.4"
"410","DeAndre Carter","WR","LV","1","0","2.1","0","0.3","","","","","","","","","","","","","","0.7","3.4"
"410","Noah Brown","WR","HOU","3.4","-","-","-","-","","","","","","","","","","","","","","3.4","3.4"
"414","Trayveon Williams","RB","CIN","0.7","1.4","0.4","0.4","0.5","","","","","","","","","","","","","","0.7","3.4"
"415","Trey Sermon","RB","IND","-","-","2.6","0.7","0","","","","","","","","","","","","","","1.1","3.3"
"415","Keith Smith","RB","ATL","0","0","-","0","3.3","","","","","","","","","","","","","","0.8","3.3"
"415","Devin Duvernay","WR","BAL","0","1.5","0","1.8","0","","","","","","","","","","","","","","0.7","3.3"
"418","Mitchell Wilcox","TE","CIN","0","-","2","1.2","0","","","","","","","","","","","","","","0.8","3.2"
"418","Geoff Swaim","TE","ARI","0","-","-","0","3.2","","","","","","","","","","","","","","1.1","3.2"
"418","Greg Dulcich","TE","DEN","3.2","-","-","-","-","","","","","","","","","","","","","","3.2","3.2"
"421","Bailey Zappe","QB","NE","-","-","-","2.3","0.9","","","","","","","","","","","","","","1.6","3.2"
"422","Jamison Crowder","WR","WAS","0","0","-","0","3.1","","","","","","","","","","","","","","0.8","3.1"
"422","Michael Burton","RB","DEN","0.8","0.3","-","0","2","","","","","","","","","","","","","","0.8","3.1"
"422","Eric Gray","RB","NYG","0","0","0","0","3.1","","","","","","","","","","","","","","0.6","3.1"
"425","Marvin Jones Jr.","WR","DET","-0.2","0","-","0","3.2","","","","","","","","","","","","","","0.8","3"
"426","Elijah Dotson","RB","LAC","-","2.9","-","-","BYE","","","","","","","","","","","","","","2.9","2.9"
"426","Zamir White","RB","LV","1.2","0.2","-","1.5","-","","","","","","","","","","","","","","1","2.9"
"426","C.J. Ham","RB","MIN","1.7","-","1.2","0","0","","","","","","","","","","","","","","0.7","2.9"
"426","Stone Smartt","TE","LAC","-","2.9","-","0","BYE","","","","","","","","","","","","","","1.5","2.9"
"430","Keaontay Ingram","RB","ARI","-0.4","0.6","2.6","-","-","","","","","","","","","","","","","","0.9","2.8"
"431","Lawrence Cager","WR","NYG","2.7","-","-","-","-","","","","","","","","","","","","","","2.7","2.7"
"431","Jake Funk","RB","MIA","2.7","-","-","-","-","","","","","","","","","","","","","","2.7","2.7"
"433","Jameis Winston","QB","NO","-","-","4","-1","-0.4","","","","","","","","","","","","","","0.9","2.6"
"433","Trevon Wesco","TE","TEN","0","0","-","-","2.6","","","","","","","","","","","","","","0.9","2.6"
"433","Equanimeous St. Brown","WR","CHI","-","-","-","2.6","0","","","","","","","","","","","","","","1.3","2.6"
"433","Khari Blasingame","RB","CHI","0","-","-","-","2.6","","","","","","","","","","","","","","1.3","2.6"
"433","Zonovan Knight","RB","DET","-","-","1.3","-","1.3","","","","","","","","","","","","","","1.3","2.6"
"438","Tim Jones","WR","JAC","-","0","2.1","0.4","0","","","","","","","","","","","","","","0.6","2.5"
"439","Ke'Shawn Vaughn","RB","TB","-","-","-","2.4","BYE","","","","","","","","","","","","","","2.4","2.4"
"440","Emanuel Wilson","RB","GB","-","0.5","1.7","-","0","","","","","","","","","","","","","","0.7","2.2"
"440","Erik Ezukanma","WR","MIA","1.7","0.5","-","-","-","","","","","","","","","","","","","","1.1","2.2"
"442","Anthony McFarland Jr.","RB","PIT","2.1","-","-","-","-","","","","","","","","","","","","","","2.1","2.1"
"442","Tyrion Davis-Price","RB","SF","-","-","-","-","2.1","","","","","","","","","","","","","","2.1","2.1"
"442","Kenyan Drake","RB","BAL","-","-","2.1","-","0","","","","","","","","","","","","","","1.1","2.1"
"445","Rakim Jarrett","WR","TB","0","1.2","-","0.8","BYE","","","","","","","","","","","","","","0.7","2"
"445","Scott Miller","WR","ATL","0","0","-","-","2","","","","","","","","","","","","","","0.7","2"
"445","Jack Stoll","TE","PHI","0","-","1.1","-","0.9","","","","","","","","","","","","","","0.7","2"
"445","Chase Edmonds","RB","TB","0.8","1.2","-","-","BYE","","","","","","","","","","","","","","1","2"
"449","Patrick Ricard","RB","BAL","0","-","-","1.9","0","","","","","","","","","","","","","","0.6","1.9"
"449","Rashaad Penny","RB","PHI","-","1.9","-","-","-","","","","","","","","","","","","","","1.9","1.9"
"451","Ben Sims","TE","GB","-","0","-","0","1.7","","","","","","","","","","","","","","0.6","1.7"
"451","Brenton Strange","TE","JAC","-","-","1.7","0","0","","","","","","","","","","","","","","0.6","1.7"
"451","Jakob Johnson","RB","LV","-","-","0","1.7","0","","","","","","","","","","","","","","0.6","1.7"
"454","Chris Evans","RB","CIN","1.6","-","-","-","0","","","","","","","","","","","","","","0.8","1.6"
"454","Johnny Mundt","TE","MIN","-","-","0","-","1.6","","","","","","","","","","","","","","0.8","1.6"
"454","Drew Sample","TE","CIN","0","0","1.2","0.4","0","","","","","","","","","","","","","","0.3","1.6"
"457","Darnell Washington","TE","PIT","0","-","-","1.5","0","","","","","","","","","","","","","","0.5","1.5"
"457","Chris Manhertz","TE","DEN","0","-","0","1.5","0","","","","","","","","","","","","","","0.4","1.5"
"457","Tucker Kraft","TE","GB","-","-","-","1.5","0","","","","","","","","","","","","","","0.8","1.5"
"457","Cody Thompson","WR","SEA","-","-","-","1.5","BYE","","","","","","","","","","","","","","1.5","1.5"
"461","Andrei Iosivas","WR","CIN","0","-","-","0","1.4","","","","","","","","","","","","","","0.5","1.4"
"461","Xavier Hutchinson","WR","HOU","1.4","0","-","0","0","","","","","","","","","","","","","","0.4","1.4"
"461","Willie Snead IV","WR","SF","-","-","-","1.4","-","","","","","","","","","","","","","","1.4","1.4"
"464","Marcedes Lewis","TE","CHI","-","-","-","1.3","0","","","","","","","","","","","","","","0.7","1.3"
"464","Deon Jackson","RB","CLE","1.3","-","-","-","BYE","","","","","","","","","","","","","","1.3","1.3"
"466","Jameson Williams","WR","DET","-","-","-","-","1.2","","","","","","","","","","","","","","1.2","1.2"
"466","Evan Hull","RB","IND","1.2","-","-","-","-","","","","","","","","","","","","","","1.2","1.2"
"466","Cordarrelle Patterson","RB","ATL","-","-","-","-","1.2","","","","","","","","","","","","","","1.2","1.2"
"469","Mecole Hardman Jr.","WR","NYJ","-","1.1","-","-","-","","","","","","","","","","","","","","1.1","1.1"
"469","Chase Brown","RB","CIN","-","0.2","0","0.2","0.7","","","","","","","","","","","","","","0.3","1.1"
"471","Miles Boykin","WR","PIT","0","1","-","-","0","","","","","","","","","","","","","","0.3","1"
"471","Cedric Tillman","WR","CLE","0","-","-","1","BYE","","","","","","","","","","","","","","0.5","1"
"473","Tyler Huntley","QB","BAL","-","-","-","0.8","-","","","","","","","","","","","","","","0.8","0.8"
"473","Reggie Gilliam","RB","BUF","-","0.8","0","-","0","","","","","","","","","","","","","","0.3","0.8"
"473","Peyton Hendershot","TE","DAL","0","0","0.8","-","-","","","","","","","","","","","","","","0.3","0.8"
"476","Mitch Trubisky","QB","PIT","-","-","-","0.7","-","","","","","","","","","","","","","","0.7","0.7"
"477","Cooper Rush","QB","DAL","0","0","-","0.6","0.1","","","","","","","","","","","","","","0.2","0.7"
"477","Chris Rodriguez Jr.","RB","WAS","0.7","0","-","-","-","","","","","","","","","","","","","","0.4","0.7"
"477","Kwamie Lassiter II","WR","CIN","-","-","-","-","0.7","","","","","","","","","","","","","","0.7","0.7"
"477","Giovanni Ricci","TE","CAR","0.7","-","-","0","-","","","","","","","","","","","","","","0.4","0.7"
"477","Antoine Green","WR","DET","-","0.7","-","-","0","","","","","","","","","","","","","","0.4","0.7"
"477","Velus Jones Jr.","WR","CHI","-","-0.3","0","1","0","","","","","","","","","","","","","","0.2","0.7"
"483","Keith Kirkwood","WR","NO","0","0","0","-","0.6","","","","","","","","","","","","","","0.2","0.6"
"483","Marquise Goodwin","WR","CLE","0","0","0.1","0.5","BYE","","","","","","","","","","","","","","0.2","0.6"
"485","Dare Ogunbowale","RB","HOU","-","0.4","-","-","-","","","","","","","","","","","","","","0.4","0.4"
"486","C.J. Beathard","QB","JAC","-","-","0.4","-","-","","","","","","","","","","","","","","0.4","0.4"
"487","Sean Clifford","QB","GB","0","-","-","-","-","","","","","","","","","","","","","","0","0"
"487","Britain Covey","WR","PHI","0","0","0","0","0","","","","","","","","","","","","","","0","0"
"487","Brayden Willis","TE","SF","-","-","-","0","-","","","","","","","","","","","","","","0","0"
"487","Simi Fehoko","WR","LAC","-","-","-","0","BYE","","","","","","","","","","","","","","0","0"
"487","Sean McKeon","TE","DAL","-","-","-","0","0","","","","","","","","","","","","","","0","0"
"487","Jalen Nailor","WR","MIN","0","-","-","-","-","","","","","","","","","","","","","","0","0"
"487","James Winchester","TE","KC","-","-","-","0","-","","","","","","","","","","","","","","0","0"
