"#","Player","Pos","Team","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"67","Derrick Henry","RB","TEN","13.9","","","","","","","","","","","","","","","","","","13.9","13.9"
"68","DK Metcalf","WR","SEA","13.7","","","","","","","","","","","","","","","","","","13.7","13.7"
"69","Brian Robinson Jr.","RB","WAS","13.6","","","","","","","","","","","","","","","","","","13.6","13.6"
"70","DeAndre Hopkins","WR","TEN","13.5","","","","","","","","","","","","","","","","","","13.5","13.5"
"71","David Montgomery","RB","DET","13.4","","","","","","","","","","","","","","","","","","13.4","13.4"
"71","Alexander Mattison","RB","MIN","13.4","","","","","","","","","","","","","","","","","","13.4","13.4"
"73","Courtland Sutton","WR","DEN","13.2","","","","","","","","","","","","","","","","","","13.2","13.2"
"74","Philadelphia Eagles","DST","PHI","13","","","","","","","","","","","","","","","","","","13","13"
"74","River Cracraft","WR","MIA","13","","","","","","","","","","","","","","","","","","13","13"
"74","Raheem Mostert","RB","MIA","13","","","","","","","","","","","","","","","","","","13","13"
"74","Tyler Bass","K","BUF","13","","","","","","","","","","","","","","","","","","13","13"
"74","San Francisco 49ers","DST","SF","13","","","","","","","","","","","","","","","","","","13","13"
"79","Justice Hill","RB","BAL","12.9","","","","","","","","","","","","","","","","","","12.9","12.9"
"80","Davante Adams","WR","LV","12.6","","","","","","","","","","","","","","","","","","12.6","12.6"
"81","Jalen Hurts","QB","PHI","12.5","","","","","","","","","","","","","","","","","","12.5","12.5"
"82","Josh Allen","QB","BUF","12","","","","","","","","","","","","","","","","","","12","12"
"82","Atlanta Falcons","DST","ATL","12","","","","","","","","","","","","","","","","","","12","12"
"82","James Conner","RB","ARI","12","","","","","","","","","","","","","","","","","","12","12"
"82","Blake Grupe","K","NO","12","","","","","","","","","","","","","","","","","","12","12"
"82","Matt Prater","K","ARI","12","","","","","","","","","","","","","","","","","","12","12"
"82","Dustin Hopkins","K","CLE","12","","","","","","","","","","","","","","","","","","12","12"
"82","Josh Reynolds","WR","DET","12","","","","","","","","","","","","","","","","","","12","12"
"82","Cameron Dicker","K","LAC","12","","","","","","","","","","","","","","","","","","12","12"
"90","Samaje Perine","RB","DEN","11.8","","","","","","","","","","","","","","","","","","11.8","11.8"
"90","Jaylen Waddle","WR","MIA","11.8","","","","","","","","","","","","","","","","","","11.8","11.8"
"90","Miles Sanders","RB","CAR","11.8","","","","","","","","","","","","","","","","","","11.8","11.8"
"93","CeeDee Lamb","WR","DAL","11.7","","","","","","","","","","","","","","","","","","11.7","11.7"
"93","J.K. Dobbins","RB","BAL","11.7","","","","","","","","","","","","","","","","","","11.7","11.7"
"93","Robert Woods","WR","HOU","11.7","","","","","","","","","","","","","","","","","","11.7","11.7"
"96","Kenny Pickett","QB","PIT","11.7","","","","","","","","","","","","","","","","","","11.7","11.7"
"97","Rashee Rice","WR","KC","11.6","","","","","","","","","","","","","","","","","","11.6","11.6"
"98","T.J. Hockenson","TE","MIN","11.5","","","","","","","","","","","","","","","","","","11.5","11.5"
"99","Allen Robinson II","WR","PIT","11.4","","","","","","","","","","","","","","","","","","11.4","11.4"
"99","Khalil Herbert","RB","CHI","11.4","","","","","","","","","","","","","","","","","","11.4","11.4"
"99","Kenneth Gainwell","RB","PHI","11.4","","","","","","","","","","","","","","","","","","11.4","11.4"
"102","Deebo Samuel","WR","SF","11.3","","","","","","","","","","","","","","","","","","11.3","11.3"
